,tweets,len,ID,Date,Source,Likes,RTs
1525,Grateful to the people of Mizoram for the affection. Watch my speech. https://t.co/Mws8fjsBfh,93,1.06585E+18,23-11-18 6:13,Periscope,10157,2434
1526,"Shri Guru Nanak Dev Ji taught us the path of truth, righteousness and compassion. He was committed towards eradicat… https://t.co/MsGW0IKQ3s",140,1.06579E+18,23-11-18 2:01,Twitter Media Studio,33568,7060
1527,The thoughts and ideals of Shri Guru Nanak Dev Ji inspire people all over the world. The Cabinet took crucial decis… https://t.co/uhCM2vDcF2,140,1.06566E+18,22-11-18 17:18,Twitter Web Client,17400,3890
1528,Bringing a positive difference in the lives of our Nari Shakti through clean energy. https://t.co/N1QzvTg5sl,108,1.06566E+18,22-11-18 17:17,Twitter Media Studio,6707,1667
1529,"We are increasing LNG terminals across India, focusing on a strong Nationwide Gas Grid and City Gas distribution ne… https://t.co/vticznm5Qn",140,1.06566E+18,22-11-18 17:17,Twitter Media Studio,6245,1626
1530,"Today, India takes a big leap towards clean energy. This will have a very positive impact on future generations. https://t.co/YUlTaBsaLg",136,1.06566E+18,22-11-18 17:16,Twitter Media Studio,6594,1709
1531,India is committed to move towards cleaner fuel. Here is how. https://t.co/GyE1SaUSKm,85,1.06556E+18,22-11-18 10:50,Periscope,11943,2869
1532,मध्य प्रदेश के सतना में हुई दुर्घटना से गहरा दुख पहुंचा है। संकट की इस घड़ी में मेरी संवेदनाएं पीड़ित परिवारों के… https://t.co/2AVXbUutmJ,138,1.06552E+18,22-11-18 8:25,Twitter for iPhone,20174,3569
1533,"Uttarakhand once again supports BJP. I thank the people of the state for their continuous blessings, which have led… https://t.co/cszLVZnU14",140,1.06527E+18,21-11-18 15:46,Twitter for iPhone,22342,4310
1534,"Trust young India to show the way!

Please give my regards to your daughter and my best wishes for her future endea… https://t.co/IKHYTgacqw",140,1.06522E+18,21-11-18 12:23,Twitter Web Client,7911,1948
1535,Delighted to see this :) https://t.co/sTbm3F57wj,48,1.06522E+18,21-11-18 12:22,Twitter Web Client,7117,1345
1536,"Easier opportunities to do business augur well for young India, which is blessed with immense entrepreneurial energ… https://t.co/SpbMer1033",140,1.06522E+18,21-11-18 12:22,Twitter Web Client,4054,1045
1537,"Thank you for the kind words. It is the #MannKiBaat of 130 crore Indians, I am merely sharing what they have said. https://t.co/X5EbK2zdeS",138,1.06522E+18,21-11-18 12:21,Twitter Web Client,4599,1116
1538,"Thank you. 

Do tune in this Sunday for the 50th episode and I hope you have filled the #MannKiBaat survey on MyGov… https://t.co/uaaJ5waqEt",140,1.06522E+18,21-11-18 12:21,Twitter Web Client,4961,1189
1539,Greetings on Milad-Un-Nabi. We remember the noble teachings of the venerable Prophet Muhammad (Peace be upon him) a… https://t.co/baLArw6I5n,140,1.06507E+18,21-11-18 2:46,Twitter for iPhone,27040,4314
1540,"Had a wonderful interaction with noted cricket player Ravindrasinh Jadeja and his wife, Rivaba. @imjadeja https://t.co/Yrn4XOdPaz",129,1.06491E+18,20-11-18 15:57,Twitter for iPhone,37685,4177
1541,"As #MannKiBaat completes 50 episodes, I request you to participate in a survey on aspects relating to the programme… https://t.co/w7u4ctjONo",140,1.06489E+18,20-11-18 14:39,Twitter Web Client,7497,1818
1542,RT @mygovindia: The upcoming #MannKiBaat episode is a special one!  It will be the 50th episode of PM @narendramodi's radio programme. As w…,140,1.06489E+18,20-11-18 14:28,Twitter Web Client,0,1274
1543,"I thank the people of Rewa, Madhya Pradesh for joining today's rally in large numbers. Glad to see several women an… https://t.co/3OUGXeNcRd",140,1.06486E+18,20-11-18 12:51,Twitter Web Client,7166,1797
1544,"मध्य प्रदेश में कांग्रेस का शासन और भाजपा का शासन… दोनों के काम की तुलना करें। 

हर क्षेत्र में भाजपा का काम उत्तम… https://t.co/QJ0p0vH7e2",139,1.06486E+18,20-11-18 12:48,Twitter Media Studio,10650,2680
1545,"हमारी सरकार ने गरीबों के लिए आवास की समुचित सुविधाएं सुनिश्चित की हैं। तेज गति से पक्के मकान बनाए जा रहे हैं।

गरी… https://t.co/0JixzR4gZe",139,1.06486E+18,20-11-18 12:48,Twitter Media Studio,6829,1779
1546,Look how the Karnataka Government is treating farmers. They are calling farmers ‘goons’ and harassing them. This is… https://t.co/mkcIrzCpa8,140,1.06486E+18,20-11-18 12:48,Twitter Media Studio,6581,2115
1547,"Congress institutionalised corruption in India.

It is high time Congress returns to the poor what they looted from… https://t.co/zu766RldzE",140,1.06486E+18,20-11-18 12:46,Twitter Media Studio,6081,1738
1548,"कांग्रेस के लिए विकास का मतलब – मिट्टी डालो और उसे रोड मानो।

अब मध्य प्रदेश का आदिवासी डामर की पक्की सड़क चाहता है… https://t.co/Fi8yglkIZR",140,1.06486E+18,20-11-18 12:46,Twitter Media Studio,11228,2772
1549,"In the name of 'Loan Melas' the tribal communities were harassed and exploited. Congress allowed this to go on. 

T… https://t.co/HovINuZ2yJ",140,1.06486E+18,20-11-18 12:46,Twitter Media Studio,4499,1301
1550,"There is massive support for the BJP in Jhabua. 

People of this area have seen the good work of the MP Government… https://t.co/9uaCnvPka4",139,1.06486E+18,20-11-18 12:45,Twitter Web Client,4248,1233
1551,Thank you Rewa for the support. @BJP4India is MP’s preferred choice. Sharing my speech. https://t.co/majIhMeu8V,111,1.06483E+18,20-11-18 10:23,Periscope,10818,2716
1552,छत्तीसगढ़ में आज दूसरे और अंतिम चरण का मतदान है। सभी मतदाताओं से मेरा निवेदन है कि वे पूरे उत्साह के साथ भारी संख्… https://t.co/fgdLEukNtd,139,1.06472E+18,20-11-18 3:06,Twitter for iPhone,33632,5422
1553,"As a part of this effort, launched the 'Ease of Doing Business' Grand Challenge. 

The power of your ideas and late… https://t.co/Brc2cbx9n1",140,1.06455E+18,19-11-18 16:07,Twitter Web Client,7210,1881
1554,India's strides in 'Ease of Doing Business' have drawn the attention of the world. We are seen as a bright spot glo… https://t.co/k8STuWn6IS,140,1.06455E+18,19-11-18 16:06,Twitter Web Client,15602,3221
1555,"Had a fruitful interaction with industry representatives on a wide range of issues regarding the economy. 

We talk… https://t.co/81PuC9fF7s",140,1.06455E+18,19-11-18 16:06,Twitter Web Client,9548,2287
1556,"Today, on  Rani Lakshmibai's Jayanti, I am reminded of my gift to the Australian PM in 2014 that pertained to an in… https://t.co/9qmVIDkKSR",140,1.06451E+18,19-11-18 13:27,Twitter Web Client,10405,2491
1557,RT @MEAIndia: John Lang's Original petition of 1854 on behalf of Jhansi ki Rani against the East India Company. http://t.co/dZuiEmOTwH,134,1.06451E+18,19-11-18 13:25,Twitter Web Client,0,910
1558,"Inaugurating key infra projects in Haryana, which will further ‘Ease of Living.’ Watch. https://t.co/ObI6GKihlU",111,1.06442E+18,19-11-18 7:43,Periscope,10495,2531
1559,"The movement for a cleaner India and ensuring better sanitation facilities is a people’s movement.

It is the 130 c… https://t.co/tXqNUiX3vt",140,1.06439E+18,19-11-18 5:22,Twitter for Android,13833,3391
1560,"Today, on World Toilet Day, we reiterate our commitment towards enhancing cleanliness and sanitation facilities acr… https://t.co/lwEvzOXnz2",140,1.06439E+18,19-11-18 5:19,Twitter for Android,17388,3664
1561,Rani Lakshmibai is a source of inspiration for every Indian. Her fortitude in the face of adversity and steadfast o… https://t.co/QKQZdLujI4,140,1.06434E+18,19-11-18 2:10,Twitter for iPhone,36321,7221
1562,"Tributes to India's former Prime Minister, Mrs. Indira Gandhi Ji on her birth anniversary.",90,1.06434E+18,19-11-18 2:07,Twitter for iPhone,14535,2140
1563,"Congress is a confused Party, led by a confused leadership that cannot provide good governance to the people of Mad… https://t.co/yXAv5i8jha",140,1.06419E+18,18-11-18 15:56,Twitter Media Studio,12242,3320
1564,"Madhya Pradesh knows how Shivraj Ji has served the state, despite the complete non-cooperation by the UPA for ten l… https://t.co/b4pySve9as",140,1.06419E+18,18-11-18 15:55,Twitter Media Studio,5725,1758
1565,"कांग्रेस की काम करने की गति और हमारी गति, 

कांग्रेस की काम करने की दिशा और हमारी दिशा,

कांग्रेस की ‘बांटो और राज… https://t.co/O6m4cdTmoO",139,1.06419E+18,18-11-18 15:55,Twitter Media Studio,17175,4059
1566,"People in Madhya Pradesh have horrific memories of the Congress misrule, that ended 15 years ago. 

No wonder the C… https://t.co/GLXm72HMCB",140,1.06419E+18,18-11-18 15:55,Twitter Media Studio,5272,1590
1567,"NDA's strong measures against corruption and black money have angered Congress and their eco-system, which is why t… https://t.co/o3oEZL8fyv",140,1.06419E+18,18-11-18 15:54,Twitter Media Studio,5582,1654
1568,"Congress' double standards are amusing. 

They talk about cow welfare in Madhya Pradesh, while their Party leaders… https://t.co/54D5RBFkVw",139,1.06418E+18,18-11-18 15:53,Twitter Media Studio,6421,2102
1569,"In their desperation to win in Madhya Pradesh, Congress is giving tickets to people from all kinds of backgrounds.… https://t.co/zLL0kzrPLG",139,1.06418E+18,18-11-18 15:51,Twitter Media Studio,5051,1542
1570,"इंदौर जोश और उत्साह से भरा शहर है। यह व्यापार का एक ऐसा केंद्र है, जिसने स्वच्छता में अपनी एक विशेष पहचान बनाई है।… https://t.co/EyxLP2S2s4",139,1.06418E+18,18-11-18 15:49,Twitter Web Client,7859,1888
1571,"आज छिंदवाड़ा में जनसभा को संबोधित किया। यहां के लोगों ने कांग्रेस में अपनी आस्था दिखाई, लेकिन कांग्रेस नेताओं ने… https://t.co/hYIqaA2HcS",137,1.06418E+18,18-11-18 15:46,Twitter Web Client,4979,1351
1572,Indore has always blessed BJP and I hope this wonderful city blessed us again. Speaking at a rally here. https://t.co/HTsUvzhaUE,128,1.06414E+18,18-11-18 13:02,Periscope,10287,2515
1573,Chhindwara is tired of Congress' false promises. They have faith in BJP. Here is my speech at the rally. https://t.co/fNq5aEnar1,128,1.06409E+18,18-11-18 9:47,Periscope,8464,2230
1574,Chhattisgarh Government under @drramansingh Ji was never treated properly by the remote controlled UPA Government.… https://t.co/HVqzwuZGsr,139,1.06408E+18,18-11-18 9:07,Twitter Media Studio,6388,1875
1575,We are placing our faith in the youth of India. We are empowering them to become job creators and entrepreneurs.… https://t.co/8h7uE3eRGs,137,1.06408E+18,18-11-18 9:06,Twitter Media Studio,5531,1772
1576,"कांग्रेस झूठे वादे करने में माहिर है, लेकिन असल में वह किसानों के कल्याण के लिए कुछ नहीं करती है। भारत के किसान कां… https://t.co/aQkui3Kvsi",140,1.06408E+18,18-11-18 9:06,Twitter Media Studio,10484,2509
1577,Make a person outside the Nehru-Gandhi the Congress Party President for five years and I will agree that Pandit Neh… https://t.co/TbbWZf5wKg,140,1.06408E+18,18-11-18 9:06,Twitter Media Studio,8995,2898
1578,"भाजपा सरकार पिछले 15 वर्षों से छत्तीसगढ़ में युवाओं के जीवन स्तर में सुधार के लिए परिश्रम कर रही है।

भाजपा ही छत्… https://t.co/JmV0vpKPZ2",139,1.06408E+18,18-11-18 9:05,Twitter Media Studio,5998,1564
1579,यह चुनाव छत्तीसगढ़ के लिए बहुत महत्वपूर्ण है। यह राज्य 18 वर्ष का हो चुका है और अगले पांच साल राज्य की प्रगति के लि… https://t.co/iwEwKZKteK,140,1.06408E+18,18-11-18 9:05,Twitter Media Studio,5604,1653
1580,Thank you Mahasamund for joining the BJP rally in large numbers. Here is my speech. https://t.co/upwZa4kUgH,107,1.06405E+18,18-11-18 6:39,Periscope,11466,2551
1581,Had productive discussions with President @ibusolih. https://t.co/AI4pyYvvnI,76,1.0638E+18,17-11-18 14:17,Twitter Web Client,16451,2829
1582,"Congratulations to Mr. @ibusolih on taking oath as the President of the Maldives. 

Wishing him the very best for h… https://t.co/CxE3bfltbG",140,1.06379E+18,17-11-18 13:28,Twitter Web Client,17973,3756
1583,"Spoke to the Chief Minister of Tamil Nadu, Thiru Edappadi K. Palaniswami regarding the situation arising due to cyc… https://t.co/Mc1ALcM5yP",140,1.06346E+18,16-11-18 15:39,Twitter for iPhone,9300,2209
1584,My thoughts are with the families of those who lost their lives due to cyclonic conditions in parts of Tamil Nadu.… https://t.co/xZO9MKKvKu,139,1.06345E+18,16-11-18 15:15,Twitter Web Client,8495,2003
1585,"In a different parts of the state, Congress speaks different languages. 

In Chhindwara they say someone is CM, in… https://t.co/1OHfDEr6aY",139,1.06345E+18,16-11-18 15:14,Twitter Media Studio,7008,1950
1586,"In Madhya Pradesh:

Over 50 years of Congress rule.

15 years of BJP serving the state.

Compare our work on any pa… https://t.co/lMN8J66BNk",140,1.06345E+18,16-11-18 15:13,Twitter Media Studio,6158,1843
1587,"Congress feels- 'it is either us or no one.' This party exists only for the welfare of one family.

That is why the… https://t.co/8VjlCj2CHl",140,1.06345E+18,16-11-18 15:12,Twitter Media Studio,6485,1856
1588,"Gwalior has always given tremendous affection to the BJP. This is a land closely associated with Rajmata Scindia, w… https://t.co/KYDnZ3meN2",140,1.06345E+18,16-11-18 15:11,Twitter Media Studio,4868,1474
1589,I will convey to the new Maldivian Government of Mr. Solih the desire of the Indian Government to work closely for… https://t.co/3BVDdIVJ6Y,139,1.06345E+18,16-11-18 14:58,Twitter Web Client,4502,1348
1590,"Recent elections in The Maldives represent the collective aspirations of the people for democracy, rule of law and… https://t.co/wEBq6Qasir",139,1.06345E+18,16-11-18 14:58,Twitter Web Client,4711,1379
1591,I will be in Malé tomorrow to attend the historic Inauguration Ceremony of the President-elect H.E. Ibrahim Mohamed… https://t.co/xfrRGfuvQN,140,1.06345E+18,16-11-18 14:58,Twitter Web Client,12575,2849
1592,"बोलना कुछ, करना कुछ – यह कांग्रेस का तरीका है। जनता कांग्रेस के झूठ से परेशान है और कांग्रेस को स्वीकार करने को तै… https://t.co/OS61P1QpxB",139,1.06344E+18,16-11-18 14:49,Twitter Media Studio,12181,3074
1593,"कांग्रेस ने दशकों तक गरीबों के नाम पर राजनीति की, वोट लिया पर काम नहीं किया। 

हमने चार सालों में गरीबों के जीवन… https://t.co/UeKtW8duT7",137,1.06344E+18,16-11-18 14:49,Twitter Media Studio,6483,1811
1594,"कांग्रेस को अभी भी हैरानी है कि एक चायवाला पीएम बन गया!

और, कांग्रेस की पीड़ा का कारण यह भी है कि चार पीढ़ियों ने… https://t.co/37scL1hJbk",139,1.06344E+18,16-11-18 14:48,Twitter Media Studio,19941,4649
1595,मध्य प्रदेश की जनता ने हमारा काम देखा है और इसलिए जनता का हम पर विश्वास है। https://t.co/KnK4VdnLS6,99,1.06344E+18,16-11-18 14:48,Twitter Media Studio,5616,1483
1596,"शहडोल में जनसभा की कुछ तस्वीरें। 

मध्य प्रदेश ने @ChouhanShivraj जी के नेतृत्व में  पिछले 15 वर्षों  में अभूतपूर्व… https://t.co/pUQmhpCdfK",140,1.06344E+18,16-11-18 14:47,Twitter Web Client,4632,1252
1597,"The mood of Chhattisgarh is clear.

People have faith in @BJP4CGState, people trust the governance of @drramansingh… https://t.co/a3pKTQTklq",140,1.06343E+18,16-11-18 13:51,Twitter Web Client,5054,1370
1598,"From 2000 to 2003, what did the Congress do in MP and Chhattisgarh? Those who were serving as Chief Ministers durin… https://t.co/MmwdqYJ97m",140,1.06343E+18,16-11-18 13:47,Twitter Media Studio,6623,1757
1599,"In the name of making houses for the poor, Congress leaders filled their own pockets.

However, under @BJP4CGState… https://t.co/426aZb4bhA",139,1.06343E+18,16-11-18 13:46,Twitter Media Studio,4432,1305
1600,"Congress' sense of entitlement is legendary! 

Why is it that before every election they start making remarks about… https://t.co/EqCEBxwdoy",140,1.06343E+18,16-11-18 13:46,Twitter Media Studio,6635,1997
1601,"When one comes to Chhattisgarh, one thinks about the statesmanship of Atal Ji, who created this state. 

Compare ho… https://t.co/Vn5mIsw4hj",140,1.06343E+18,16-11-18 13:45,Twitter Media Studio,4561,1323
1602,"For the last 15 years, the @BJP4CGState Government, under the leadership of @drramansingh Ji has worked for the wel… https://t.co/3BsvIYz3Qn",140,1.06343E+18,16-11-18 13:44,Twitter Media Studio,4318,1277
1603,Madhya Pradesh supports BJP! Watch my speech at the rally in Gwalior. https://t.co/Fn3pYjmfkW,93,1.06341E+18,16-11-18 12:39,Periscope,9049,2338
1604,I thank the people of Chhattisgarh for the affection. Addressing a rally in Ambikapur. Watch. https://t.co/0o4wlHYAIT,117,1.06332E+18,16-11-18 6:56,Periscope,11845,2705
1605,"Want to share a message for the 50th #MannKiBaat programme? You can do so by calling on 1800-11-7800. 

Inputs for… https://t.co/3X2nFAgqPI",139,1.06326E+18,16-11-18 2:57,Twitter for iPhone,7930,1945
1606,"This month’s #MannKiBaat on the 25th is special. It will be the 50th episode of the programme. 

It would be wonder… https://t.co/JELlnahO8D",140,1.06326E+18,16-11-18 2:55,Twitter for iPhone,11953,2677
1607,Will be addressing rallies at Shahdol and Gwalior in Madhya Pradesh later today. I would be talking about the exten… https://t.co/Ja2gSLRWnN,140,1.06326E+18,16-11-18 2:53,Twitter for iPhone,7179,1800
1608,"Today, will address a public meeting in Chhattisgarh’s Ambikapur. Looking forward to being among the wonderful peop… https://t.co/QDronmRoGO",140,1.06326E+18,16-11-18 2:51,Twitter for iPhone,8741,1786
1609,"At the East Asia Summit in Singapore, I shared my thoughts on enhancing multilateral cooperation, economic and cult… https://t.co/aLGlTAR5uR",140,1.06299E+18,15-11-18 9:00,Twitter Web Client,12032,2633
1610,Platforms like the Singapore-India Hackathon serve as excellent opportunities for our youngsters to showcase their… https://t.co/gCNXdirfAp,139,1.06291E+18,15-11-18 3:19,Twitter for Android,6462,1533
1611,"A boost to technology, innovation and youth power. 

Happy to have met innovators who won prizes in the first ever… https://t.co/Y6L3CqlnRn",139,1.06291E+18,15-11-18 3:19,Twitter for Android,13091,2555
1612,"Wonderful moments with my young friends.

Spent time with NCC cadets, who got the opportunity to come to Singapore… https://t.co/8nE1Z3u4ZE",139,1.06291E+18,15-11-18 3:15,Twitter for Android,11080,2271
1613,"Cementing old bonds in pursuit of a glorious future. 

Had a great interaction with ASEAN leaders at the ASEAN-Indi… https://t.co/AsgEUiYXHB",140,1.06291E+18,15-11-18 3:11,Twitter for Android,6492,1629
1614,"झारखंड के लोगों को राज्य के स्थापना दिवस की हार्दिक शुभकामनाएं।

Greetings to the people of Jharkhand on their Stat… https://t.co/R6vIGPDLnJ",140,1.06291E+18,15-11-18 3:08,Twitter for Android,18352,3332
1615,Glad to have met everyone at the dynamic India pavilion. My best wishes to all Indian youngsters associated with th… https://t.co/6ZEgpGZbQz,140,1.06273E+18,14-11-18 15:48,Twitter Web Client,12378,2331
1616,"Our work in Fintech has delivered outstanding results, especially for the welfare of the poor. https://t.co/IRO1EKRJkq",118,1.06273E+18,14-11-18 15:48,Twitter Web Client,4632,1149
1617,India is making remarkable strides in Fintech thanks to our youth and I am sure this is going to continue in the ye… https://t.co/iMXAUoPsS1,140,1.06273E+18,14-11-18 15:48,Twitter Web Client,4271,1126
1618,All of this is inspired by the commitment to bring a qualitative difference in the lives of 130 crore Indians. https://t.co/455QOSApbU,134,1.06273E+18,14-11-18 15:47,Twitter Web Client,3925,982
1619,Thank you. https://t.co/dfHBmfV3Oo,34,1.06273E+18,14-11-18 15:47,Twitter Web Client,3618,786
1620,Good to know! https://t.co/X1Dy0adhee,37,1.06273E+18,14-11-18 15:47,Twitter Web Client,3770,853
1621,Correctly pointed. The infra push in the last four years has added immense speed to Varanasi's growth. https://t.co/JqNKBLSv8f,126,1.06273E+18,14-11-18 15:46,Twitter Web Client,4350,1017
1622,Kashi is closely linked with India's ancient culture. How can we not work on this city's development? https://t.co/H4Q5auMoVU,125,1.06273E+18,14-11-18 15:46,Twitter Web Client,5265,1302
1623,"Delighted to have met you in Singapore, @VP Mike Pence. India and USA are time tested friends, who are cooperating… https://t.co/UQKkABqDO0",139,1.06269E+18,14-11-18 12:55,Twitter Web Client,7057,1742
1624,India-Thailand ties are built on the foundations of a shared cultural heritage. We consider Thailand to be one of o… https://t.co/dED8JHTZhP,140,1.06269E+18,14-11-18 12:54,Twitter Web Client,5511,1351
1625,PM @ScottMorrisonMP and I reviewed the full range of ties between India and Australia. We spoke about ways to enhan… https://t.co/vr1HSeBl4X,140,1.06269E+18,14-11-18 12:53,Twitter Web Client,5658,1341
1626,The satellite will provide communication and internet services to the remotest corners of our country. @isro,108,1.06268E+18,14-11-18 12:32,Twitter Web Client,13115,2772
1627,My heartiest congratulations to our scientists on the successful launch of GSLV MK III-D2 carrying GSAT-29 satellit… https://t.co/qpr0mJV1bt,140,1.06268E+18,14-11-18 12:32,Twitter Web Client,28111,5996
1628,"Happy to have met PM @leehsienloong in Singapore. 

We had fruitful talks on deeper India-Singapore friendship as w… https://t.co/mdIPZtqi5s",140,1.06262E+18,14-11-18 8:01,Twitter Web Client,5986,1419
1629,"Glimpses from the Singapore Fintech Festival, including the visit to the India Pavilion. https://t.co/UMS8jkMDxN",112,1.06262E+18,14-11-18 8:00,Twitter Web Client,5489,1431
1630,The way ahead for the Fintech Sector. https://t.co/8QmLEq7yLp,61,1.06261E+18,14-11-18 7:44,Twitter Media Studio,5143,1429
1631,"In India, Fintech is driving enterprise, employment and prosperity. https://t.co/pVdf8TawRH",91,1.06261E+18,14-11-18 7:43,Twitter Media Studio,4174,1261
1632,India's efforts towards digitisation are successful because the payment products cater to all sections of society.… https://t.co/3UVGh8VmTd,139,1.06261E+18,14-11-18 7:43,Twitter Media Studio,8388,2035
1633,"We live in an age where technology is bringing historic transitions. 

In India, technology has helped ensure bette… https://t.co/GE5dEnl3Sq",140,1.06261E+18,14-11-18 7:43,Twitter Media Studio,8048,2086
1634,The Singapore Fintech Festival celebrates the power of belief and showcases the wide range of opportunities in the… https://t.co/3YXtfNmAr1,139,1.06261E+18,14-11-18 7:42,Twitter Media Studio,4866,1358
1635,Honoured to deliver the keynote address at the Singapore Fintech Festival. Watch my speech. https://t.co/HtlY1xmjLP,115,1.06253E+18,14-11-18 2:16,Periscope,12209,3192
1636,"RT @realDonaldTrump: It was my great honor to host a celebration of Diwali, the Hindu Festival of Lights, in the Roosevelt Room at the @Whi…",140,1.06252E+18,14-11-18 1:43,Twitter for iPhone,0,17242
1637,"Remembering our first Prime Minister, Pandit Jawaharlal Nehru on his birth anniversary. We recall his contribution… https://t.co/BuYEscmhUj",139,1.06252E+18,14-11-18 1:19,Twitter for iPhone,38204,4978
1638,"Extremely touched by the affection of the Indian community in Singapore. Their warm welcome, so early in the mornin… https://t.co/BHqRs3GgTC",140,1.06249E+18,13-11-18 23:19,Twitter for iPhone,13374,2855
1639,RT @PMOIndia: Shri @narendramodi will address the Singapore Fintech Festival tomorrow morning. He will talk about the Fintech sector and In…,140,1.06236E+18,13-11-18 15:18,Twitter for iPhone,0,1553
1640,"Delighted to meet you @jack! Happy to see the passion with which you’re leading @Twitter. 

I enjoy being on this m… https://t.co/q1aW5MpQcT",140,1.06236E+18,13-11-18 14:46,Twitter for iPhone,13112,2722
1641,I will also interact with the participants and winners of the first ever joint India-Singapore Hackathon. This is a… https://t.co/4zrbYnRHLF,140,1.06231E+18,13-11-18 11:58,Twitter Web Client,9106,1937
1642,"At 7:45 AM IST tomorrow, I will be delivering the keynote address at the Singapore Fintech Festival. I would be tal… https://t.co/S7oOFrMFBl",140,1.06231E+18,13-11-18 11:58,Twitter Web Client,7045,1736
1643,"I will be in Singapore tomorrow and the day after to take part in the ASEAN-India, East Asia Summits as well as the… https://t.co/Y54mzNXldJ",140,1.06231E+18,13-11-18 11:54,Twitter Web Client,12727,2582
1644,महापर्व छठ के पावन अवसर पर आज अस्ताचलगामी सूर्य को अर्घ्य दिया जाएगा। सभी देशवासियों को हार्दिक शुभकामनाएं। सूर्य… https://t.co/BlxfSvuOqA,138,1.06225E+18,13-11-18 7:45,Twitter for iPhone,34759,6450
1645,"In Bengaluru, I paid tributes to Shri Ananth Kumar Ji. We’ve lost an outstanding public servant, who had a positive… https://t.co/CBProLsP8n",140,1.06202E+18,12-11-18 16:25,Twitter for iPhone,17769,3644
1646,"It is gladdening to see Kashi emerge as a textile hub, drawing people from all over the world. 

This also means th… https://t.co/avnniGPAqM",140,1.06198E+18,12-11-18 13:41,Twitter Media Studio,14405,3307
1647,Harnessing our waterways for progress and prosperity. https://t.co/zklCg0lzkA,77,1.06198E+18,12-11-18 13:41,Twitter Media Studio,6797,1777
1648,"A special day in the development journey of Kashi, a city that is revered and admired by every Indian. https://t.co/mPcAtLLw6w",126,1.06198E+18,12-11-18 13:40,Twitter Media Studio,7115,1848
1649,"केंद्र और छत्तीसगढ़ सरकार के प्रयासों के कारण राज्य के लोगों के जीवन में, खासकर आदिवासियों के जीवन में आमूलचूल परिव… https://t.co/xW1PhNveic",140,1.06197E+18,12-11-18 13:18,Twitter Media Studio,7269,1854
1650,भाजपा के पास विकास का मजबूत इतिहास है। भाजपा सरकारों ने अच्छे परिणाम और बड़े परिवर्तन हासिल किए हैं। https://t.co/Up4BJYXkGs,124,1.06197E+18,12-11-18 13:18,Twitter Media Studio,6507,1802
1651,"जब छत्तीसगढ़ मध्य प्रदेश का हिस्सा था, तब कांग्रेस की सरकारों ने इस पर ध्यान नहीं दिया। नए राज्य के गठन के बाद भी… https://t.co/wRxZor8JNp",138,1.06197E+18,12-11-18 13:18,Twitter Media Studio,10148,2420
1652,"देश को विकास की नई ऊंचाइयों तक ले जाना है, समृद्धि की तरफ ले जाना है, गरीबी से मुक्त करना है। इसीलिए भाजपा हमेशा वि… https://t.co/qtk79cfQHR",140,1.06197E+18,12-11-18 13:18,Twitter Media Studio,10020,2554
1653,Some glimpses from the rally in Bilaspur earlier today. @BJP4CGState https://t.co/RQpB5PoNR4,92,1.06197E+18,12-11-18 13:17,Twitter Web Client,4262,1192
1654,Happy to be in Kashi. Inaugurating several development projects. Watch my speech. https://t.co/2slKAFH3ml,105,1.06195E+18,12-11-18 11:45,Periscope,15626,3535
1655,Watch my speech at a massive rally in Bilaspur in Chhattisgarh. https://t.co/KESVUORDXF,87,1.06187E+18,12-11-18 6:40,Periscope,10487,2524
1656,छत्तीसगढ़ में मतदान का आज पहला चरण है। सभी मतदाताओं से मेरा आग्रह है कि वे पूरे उत्साह के साथ लोकतंत्र के महापर्व… https://t.co/KloRVazlJc,138,1.06181E+18,12-11-18 2:37,Twitter for iPhone,21668,4267
1657,"I spoke to his wife, Dr. Tejaswini Ji and expressed condolences on the passing away of Shri Ananth Kumar Ji. My tho… https://t.co/MeqObUTMDn",140,1.06179E+18,12-11-18 1:00,Twitter Web Client,14760,3228
1658,"Ananth Kumar Ji was an able administrator, who handled many ministerial portfolios and was a great asset to the BJP… https://t.co/OwFZ3tWAhC",140,1.06179E+18,12-11-18 0:57,Twitter Web Client,20579,4708
1659,"Extremely saddened by the passing away of my valued colleague and friend, Shri Ananth Kumar Ji. He was a remarkable… https://t.co/gqEsVO70xP",140,1.06178E+18,12-11-18 0:57,Twitter Web Client,20878,4777
1660,One of the things our Government has always emphasised on is timely completion of development works. Such an approa… https://t.co/BKBNKxxi4t,140,1.06162E+18,11-11-18 14:16,Twitter Web Client,7485,1847
1661,Humbled by your affection. Best wishes for your future endeavours. https://t.co/Zi98kToVjv,90,1.06162E+18,11-11-18 14:16,Twitter Web Client,6122,1356
1662,Absolutely! https://t.co/vg9Xl5L1CN,35,1.06162E+18,11-11-18 14:15,Twitter Web Client,3695,833
1663,That is good to know. https://t.co/Jvljb0AoPB,45,1.06162E+18,11-11-18 14:15,Twitter Web Client,4291,935
1664,I agree with what you say about the Ganga...and we are working round the clock towards a Clean Ganga and Clean Kash… https://t.co/B5pF6Nfo3w,140,1.06162E+18,11-11-18 14:15,Twitter Web Client,7496,1740
1665,Thank you for your encouraging words on Kashi's development. https://t.co/HDadvgChGM,84,1.06162E+18,11-11-18 14:14,Twitter Web Client,6599,1414
